SaleTransaction{uuid='201069AE-5492-C978-25ED-372FE658D36E',timestamp='13th Apr 2022 10:10:16',type='blend',size='M',price='£3.75',offer='',discount='',userId=30,country=UK,city='London'}
SaleTransaction{uuid='69A8CBFC-3932-56D8-E948-22FD6A1E44BD',timestamp='14th Apr 2022 01:50:26',type='brazilian',size='L',price='£4.50',offer='',discount='25%',userId=95,country=UK,city='London'}
SaleTransaction{uuid='698BC9FC-E4E5-80F1-951E-8381F2A1F56B',timestamp='11th Apr 2022 12:46:43',type='colombian',size='XL',price='£5.00',offer='',discount='30%',userId=35,country=UK,city='London'}
SaleTransaction{uuid='F86075B2-66C0-6747-4D99-BF86FBBF4354',timestamp='8th Apr 2022 05:21:54',type='colombian',size='L',price='£4.50',offer='',discount='25%',userId=29,country=UK,city='London'}
SaleTransaction{uuid='6926A291-17AE-9A7E-AEC6-D24F7BEC3E31',timestamp='21st Apr 2022 03:57:39',type='blend',size='S',price='£3.00',offer='',discount='15%',userId=14,country=UK,city='London'}
SaleTransaction{uuid='6B342C13-C9EB-5AE1-52B0-11698AB329B5',timestamp='15th Apr 2022 03:18:13',type='blend',size='XL',price='£5.00',offer='gft',discount='30%',userId=56,country=UK,city='London'}
SaleTransaction{uuid='503333BA-A9C5-2549-9101-5EF32C150DD7',timestamp='16th Apr 2022 04:42:39',type='colombian',size='M',price='£3.75',offer='',discount='',userId=52,country=UK,city='London'}
SaleTransaction{uuid='4850E988-A9DB-3399-543E-43CE91A298B5',timestamp='18th Apr 2022 07:32:16',type='colombian',size='S',price='£3.00',offer='',discount='',userId=7,country=UK,city='London'}
SaleTransaction{uuid='6689CEA0-B3FE-CF53-6EDF-D40EECA5592C',timestamp='26th Apr 2022 07:57:16',type='blend',size='L',price='£4.50',offer='',discount='',userId=33,country=UK,city='London'}
SaleTransaction{uuid='39CF5068-7804-261F-6EAE-E140F6B2C853',timestamp='23rd Apr 2022 01:10:40',type='espresso',size='L',price='£4.50',offer='gft',discount='',userId=62,country=UK,city='London'}
